,null,A,B,C,dipole,polar,homo,lumo,gap,spatialSize
201,201,3.02517962456,1.08645176888,0.966154932976,0.267901867628,89.2458724976,-0.239444047213,0.0444806292653,0.302377521992,1211.95690918
202,202,2.84712767601,1.41112494469,1.17738986015,2.46849012375,64.6586837769,-0.25362765789,-0.0127077912912,0.254474550486,1049.55883789
203,203,3.50748419762,1.54260778427,1.10014522076,2.06383013725,65.5669326782,-0.231461837888,0.0379145480692,0.312438488007,1332.78491211
204,204,4.01113080978,1.46989655495,1.08504867554,3.83791851997,66.5787734985,-0.243744552135,-0.0226724036038,0.197202891111,986.104431152
205,205,4.19366884232,1.03601002693,0.826748251915,2.66498780251,70.9852676392,-0.241430491209,0.00842312537134,0.246713474393,1164.8067627
206,206,3.02164006233,1.23448371887,1.0752055645,1.90422594547,77.8954086304,-0.241631537676,0.0767570212483,0.316691100597,1242.4621582
207,207,6.45210027695,2.01736140251,1.38970983028,2.46693491936,53.7095451355,-0.298322767019,-0.109086096287,0.208151757717,859.980651855
208,208,4.31355571747,1.45505666733,1.47556352615,1.46367943287,76.0696487427,-0.271294891834,0.0421777293086,0.312428295612,1045.56994629
209,209,2.86842465401,1.62462997437,1.2248519659,2.95750236511,73.800239563,-0.237959295511,-0.0170461311936,0.227635920048,1066.46179199
210,210,2.75720477104,1.16071987152,1.12620234489,2.41979718208,63.2284431458,-0.253423213959,0.0342518500984,0.290438950062,1081.95556641
211,211,3.56744480133,1.37722921371,1.02203011513,2.7349216938,72.6417922974,-0.234157636762,-0.00633125286549,0.224013015628,1177.95263672
212,212,4.05168056488,1.47814440727,1.22337317467,3.61778998375,62.0032997131,-0.241379156709,-0.0300836339593,0.213007867336,1085.05773926
213,213,3.92878842354,1.11852753162,0.87169611454,2.81254696846,70.8600234985,-0.244689643383,0.0115476995707,0.260835081339,1177.79089355
214,214,2.56004834175,1.5715110302,1.31244921684,2.58236122131,73.8318252563,-0.237809017301,0.0182290319353,0.258607774973,1118.42236328
215,215,2.79074525833,1.41683316231,1.19883704185,2.14149689674,81.1023635864,-0.236431434751,0.0342004708946,0.291073858738,1174.27087402
216,216,4.49483394623,1.5652794838,1.66421198845,1.19631743431,73.1999206543,-0.245141804218,0.0560125261545,0.308791875839,1258.13171387
217,217,2.39609599113,1.394490242,1.25318801403,2.31062984467,76.3753967285,-0.238127797842,-0.000846812268719,0.261162281036,1236.5090332
218,218,2.45113277435,1.35209465027,1.02951610088,4.11212205887,72.6262283325,-0.248434722424,0.00380743783899,0.249740183353,1127.95373535
219,219,2.85614418983,1.57605719566,1.29772591591,3.60302686691,69.3381881714,-0.249618530273,-0.000904178014025,0.240139007568,1144.90161133
220,220,3.00507521629,1.30480027199,1.0837341547,2.18042850494,77.7632141113,-0.237943559885,0.00722418818623,0.226674348116,1062.91003418
221,221,2.54259896278,1.21549105644,1.07878780365,3.60240340233,80.9748001099,-0.231131821871,0.00814842153341,0.260618686676,1189.98754883
222,222,3.86242079735,1.25040054321,0.980569601059,2.95360946655,71.9765319824,-0.22398263216,-0.00889544654638,0.226823121309,1148.32861328
223,223,2.46780800819,1.69755768776,1.19165253639,2.89055776596,71.2170639038,-0.241012722254,0.0066932477057,0.256856679916,1121.75634766
224,224,3.42617058754,1.2059649229,0.998723983765,3.1555082798,75.1780471802,-0.233358129859,0.0266791079193,0.270536065102,1123.6418457
225,225,3.24486970901,1.44209194183,1.03392624855,3.56731534004,68.266456604,-0.230043455958,-0.0195173528045,0.213057175279,1117.95141602
226,226,3.00572228432,1.38961148262,1.0778003931,3.58281064034,72.7605819702,-0.241416096687,0.0118933720514,0.233634129167,1105.29101562
227,227,3.87313652039,1.50522470474,1.04216599464,3.73928284645,65.7778244019,-0.24461248517,-0.0479736179113,0.196766316891,1055.20239258
228,228,4.88493871689,1.47659945488,1.35044062138,3.3235013485,65.0035324097,-0.245948448777,-0.0124926259741,0.218176648021,1033.45422363
229,229,2.10574531555,1.37803411484,1.12762629986,2.9629805088,76.4176864624,-0.233298122883,0.0167174525559,0.256332725286,1326.18688965
230,230,3.69727945328,0.93747651577,0.763876795769,1.71013832092,86.5205917358,-0.23979921639,0.0670012608171,0.322016894817,1324.21643066
231,231,4.69590139389,1.19811844826,1.15584421158,3.16350007057,66.0026855469,-0.245059162378,-0.0136135006323,0.222173467278,1114.79504395
232,232,2.62791824341,1.34937167168,1.08990252018,2.58443284035,74.716255188,-0.239502131939,-0.00520765967667,0.248532652855,1101.51538086
233,233,2.76731491089,1.15148711205,0.986818552017,2.46108841896,66.4493789673,-0.247131243348,0.0153788607568,0.273426115513,1165.51586914
234,234,3.33042550087,1.00789046288,0.909256696701,2.73842644691,71.1081161499,-0.244416534901,-0.0340463146567,0.210342809558,1110.26464844
235,235,4.22283411026,1.48237919807,1.2896271944,3.80014944077,62.418712616,-0.24499450624,-0.0323300622404,0.216044425964,1062.08789062
236,236,3.03984260559,1.68885803223,1.45131242275,1.87663984299,79.6746292114,-0.231740221381,0.00941916462034,0.266832083464,1039.01098633
237,237,2.55055546761,1.42101216316,1.11806046963,1.66721093655,82.0914459229,-0.232338532805,0.0357972607017,0.279227405787,1144.64599609
238,238,2.82192611694,1.65132069588,1.30032455921,2.78168511391,78.7653656006,-0.230918139219,0.0061824079603,0.239121213555,1070.3762207
239,239,3.10218954086,1.41585254669,1.04315721989,3.55040764809,69.7277450562,-0.247622519732,-0.0276592560112,0.216668441892,1106.85424805
240,240,3.03077769279,1.47802972794,1.23728775978,3.7676846981,76.505607605,-0.243268668652,0.0139546124265,0.262142062187,1062.03881836
241,241,3.56614899635,1.22237229347,1.0710798502,2.84589004517,71.6691818237,-0.246370002627,-0.0130604943261,0.226651519537,1126.33154297
242,242,3.76580286026,1.70026993752,1.56285202503,2.27937150002,73.215385437,-0.235947862267,0.0284698158503,0.276352852583,1115.13220215
243,243,2.49573993683,1.35889625549,1.1225990057,1.63287961483,86.0450668335,-0.235321909189,0.0696929320693,0.313196629286,1323.27062988
244,244,3.20214319229,1.48063015938,1.2313696146,3.30865335464,76.3010253906,-0.224436551332,0.0307660643011,0.269102692604,1082.57495117
245,245,2.98398423195,1.75221014023,1.35569739342,2.80477571487,74.3112640381,-0.235117211938,0.0312386676669,0.281516820192,1254.48596191
246,246,2.51153802872,1.9666852951,1.52273201942,2.71543002129,76.1555862427,-0.236629411578,-0.00121109071188,0.233487963676,1047.50524902
247,247,4.35474729538,1.16972374916,1.10848426819,2.22925829887,75.4401473999,-0.24762815237,-0.0112405447289,0.233249887824,1072.04187012
248,248,3.11005878448,1.23425114155,1.02624368668,2.71968150139,66.4781570435,-0.250607669353,-0.0027845359873,0.241296172142,1114.4732666
249,249,3.18320846558,0.926549315453,0.920215606689,1.93708324432,84.7629547119,-0.236900836229,0.045039281249,0.295531630516,1200.29833984
250,250,2.47928452492,1.16756665707,0.868268609047,3.38233876228,80.5049057007,-0.231131821871,0.0122798243538,0.256604105234,1321.95410156
251,251,3.1680290699,1.23451304436,1.16256225109,3.73708415031,73.3205947876,-0.243581712246,0.0281880274415,0.275538831949,1173.43261719
252,252,3.03942203522,1.54366135597,1.31572759151,2.44114327431,73.3418960571,-0.238875284791,0.0508786067367,0.280811905861,1171.96459961
253,253,2.75601434708,1.49604821205,1.18481373787,2.01487326622,64.0908660889,-0.252065360546,-0.00425051618367,0.256328344345,1057.53686523
254,254,2.85702514648,1.48146891594,1.24469077587,1.98505556583,72.6826019287,-0.2396171242,0.0681932047009,0.300826847553,1151.22338867
255,255,3.75183868408,1.43915128708,1.24735927582,1.98887526989,68.1983108521,-0.243334084749,0.0430132001638,0.29542323947,1056.58935547
256,256,3.14145255089,1.61911320686,1.29431629181,3.20406007767,71.3142089844,-0.233032286167,-0.00784413702786,0.2165581882,995.226257324
257,257,2.97024416924,0.988339304924,0.986344218254,2.98929858208,78.3160476685,-0.231131821871,0.0230708420277,0.242476776242,1354.16333008
258,258,3.26482868195,1.41788721085,1.33007240295,2.14076066017,80.7926330566,-0.238263964653,0.0111135719344,0.249286234379,1056.73193359
259,259,2.74372315407,1.66406798363,1.26507520676,1.79641735554,71.5493164062,-0.241763055325,0.061086922884,0.298243701458,1107.09790039
260,260,2.85442352295,1.26140451431,1.07372272015,1.82744777203,81.2252044678,-0.231518223882,0.0278698541224,0.280185461044,1128.42504883
261,261,2.99574780464,1.37674760818,1.22003042698,2.94506287575,69.5641555786,-0.246435284615,-0.0138443345204,0.219095855951,1092.546875
262,262,3.06201887131,1.53639388084,1.08757698536,3.82357406616,63.6356735229,-0.252276271582,-0.0208286885172,0.209784373641,1066.43432617
263,263,3.25908541679,1.44968414307,1.18765056133,3.94404387474,71.9449691772,-0.231849163771,-0.0282445624471,0.210211887956,1104.01696777
264,264,3.10667896271,1.09491062164,1.02093362808,2.66220712662,79.7311325073,-0.231008633971,0.00629687309265,0.252689838409,1125.54040527
265,265,3.66104912758,1.52857613564,1.11469912529,3.2369081974,65.9845046997,-0.246407777071,-0.0323088988662,0.197643786669,1044.32421875
266,266,3.55287241936,1.44461607933,1.01420915127,3.27129721642,74.9354171753,-0.219898536801,-0.00806249864399,0.211953744292,1151.70727539
267,267,2.67358422279,1.65900945663,1.51969969273,3.8446097374,69.9880218506,-0.238421738148,-0.0091217989102,0.225878208876,1104.34521484
268,268,2.252358675,1.54401254654,1.25620174408,1.50861644745,85.0850143433,-0.234580084682,0.0625552535057,0.322423547506,1316.59667969
269,269,2.49504542351,0.987474143505,0.919394016266,3.24851346016,76.2379760742,-0.240291520953,0.0327115394175,0.266210198402,1404.97497559
270,270,2.48159480095,1.64506483078,1.35385966301,2.13548994064,70.4027938843,-0.237976938486,0.033570304513,0.289153754711,1104.33813477
271,271,3.38824486732,1.34771180153,1.0802346468,2.82470345497,65.8637771606,-0.248606368899,-0.0393375456333,0.210215508938,1060.38806152
272,272,3.12244963646,1.54161167145,1.28183996677,1.21070671082,83.9644622803,-0.228506699204,0.0178690198809,0.258294671774,1053.28723145
273,273,2.95457744598,1.09018433094,1.02371954918,2.73165535927,80.2333068848,-0.235881775618,0.023298682645,0.274167180061,1156.48828125
274,274,3.44159936905,1.88326954842,1.49820935726,3.50841593742,67.17628479,-0.24296066165,0.0116798747331,0.270250678062,1090.57910156
275,275,3.02903747559,1.16729545593,0.956184983253,3.38939762115,73.1130218506,-0.233207732439,-0.0120751475915,0.211891740561,1158.11535645
276,276,2.94970798492,1.65814208984,1.53000855446,0.8395870924,83.0304031372,-0.257619678974,0.0434650219977,0.290459215641,1068.24230957
277,277,2.80685400963,1.29143595695,0.954770326614,2.41684031487,75.5193252563,-0.238142475486,-0.0078266710043,0.235672801733,1193.57202148
278,278,2.73487353325,1.24118161201,1.09394097328,2.37460422516,79.8456039429,-0.231131821871,0.0157777424902,0.263816684484,1195.00024414
279,279,2.70948910713,1.01551818848,0.916325569153,2.35937714577,82.5739364624,-0.233881890774,0.0501876249909,0.290197134018,1357.75634766
280,280,5.91467952728,1.58514451981,1.43378448486,3.1117079258,62.7817268372,-0.254616469145,0.00191722181626,0.242497622967,1041.60888672
281,281,4.13048791885,0.664921581745,0.615165114403,0.89213347435,94.2114715576,-0.254168510437,0.0420344658196,0.348241269588,1535.90771484
282,282,3.15938949585,1.272534132,0.878871560097,4.00978565216,68.4496078491,-0.248623669147,-0.00879499688745,0.23831525445,1126.79675293
283,283,3.99573016167,1.36189174652,1.0142275095,2.87910795212,77.9538726807,-0.227805972099,0.00147766177543,0.211155414581,1012.6864624
284,284,4.02642631531,0.83356320858,0.739952147007,1.18504273891,83.6039657593,-0.246071666479,0.0632128864527,0.315407693386,1268.64282227
285,285,3.75920653343,1.31469035149,1.05936360359,3.54644322395,68.6730041504,-0.250757783651,-0.0331436656415,0.211568415165,1071.50488281
286,286,2.66398477554,1.39754343033,1.23487436771,2.22455811501,79.0490264893,-0.231131821871,0.0205359179527,0.277202248573,1165.1628418
287,287,3.07146954536,1.5990114212,1.36820721626,2.59655117989,66.0444107056,-0.239603072405,-0.010480758734,0.261939316988,1089.51489258
288,288,3.20551323891,1.50277113914,1.21612024307,1.07555174828,82.2881240845,-0.223132759333,0.0311819780618,0.268684864044,1065.42272949
289,289,3.18804955482,1.13686919212,0.895018219948,3.83999037743,68.8777160645,-0.246844798326,-7.5421994552e-05,0.251626849174,1156.98803711
290,290,3.19211101532,1.21820425987,0.977750301361,2.45010614395,71.8511810303,-0.24367184937,-0.000158219365403,0.222516447306,1043.13586426
291,291,3.67073011398,1.08785462379,0.892403125763,3.03786826134,75.5500411987,-0.233523145318,0.00168933323584,0.22621563077,1237.81359863
292,292,3.34532165527,1.51257634163,1.02969241142,3.35794687271,68.7472229004,-0.251230329275,-0.0148771135136,0.234007894993,1092.65576172
293,293,2.51172375679,1.49576759338,1.26789331436,4.08414268494,71.7265319824,-0.246447488666,0.0123301362619,0.266206234694,1115.87329102
294,294,2.55307841301,1.39054203033,1.1873370409,1.5499175787,75.9028549194,-0.240067392588,0.0820716023445,0.319935292006,1246.1184082
295,295,3.19688010216,1.42195105553,0.884571194649,3.63319182396,70.367477417,-0.221925079823,-0.0314833819866,0.20942696929,1166.9934082
296,296,3.85365414619,1.31777095795,1.04052007198,3.31030726433,70.7469177246,-0.240562170744,-0.0211604349315,0.210215508938,1088.62658691
297,297,2.15015721321,1.38309311867,1.13106489182,2.12284851074,81.8731231689,-0.24055673182,0.0641032084823,0.309263467789,1492.89819336
298,298,2.82763409615,1.33247256279,1.14233338833,3.400578022,73.2169342041,-0.237840026617,0.00909603014588,0.246747225523,1099.69641113
299,299,5.15873765945,2.15136003494,2.02500200272,1.93203723431,64.2038421631,-0.245786383748,-0.00224111578427,0.256468117237,1024.69335938
300,300,3.51644778252,1.66733765602,1.40416038036,1.87192487717,68.0205230713,-0.242167159915,0.0482255108654,0.297553062439,1056.42248535
301,301,4.24942922592,1.56141161919,1.35903644562,2.82612514496,67.6637039185,-0.248762205243,-0.0188095569611,0.240073665977,1061.65246582
302,302,3.58085894585,1.4077603817,1.26379036903,2.62389731407,74.2277145386,-0.253507494926,-0.000591020798311,0.247315138578,1105.46826172
303,303,3.54002356529,1.14648532867,1.06092679501,2.70017313957,75.1122283936,-0.243044659495,0.0362670496106,0.3094573915,1163.02514648
304,304,3.48214364052,1.56653428078,1.29173469543,3.24776482582,63.3494338989,-0.252125948668,-0.034611005336,0.207246243954,946.279296875
305,305,4.0198097229,1.59658575058,1.36647176743,3.40802598,67.627571106,-0.254408538342,0.0259202979505,0.289833843708,1126.3996582
306,306,2.96522283554,1.18473958969,0.939576268196,3.46365690231,72.7572250366,-0.239040002227,-0.000192293664441,0.229484021664,1117.04052734
307,307,2.06392049789,1.57496356964,1.43754851818,2.25547432899,77.5516052246,-0.23716828227,0.0500118434429,0.298937141895,1209.95483398
308,308,2.90637207031,1.35679030418,0.993411540985,3.27315282822,72.3483352661,-0.240069553256,0.00855505373329,0.2403088063,1126.62158203
309,309,3.32004308701,1.43606972694,1.0336060524,3.9943125248,66.4921112061,-0.228484585881,-0.0305072553456,0.204604297876,1055.15625
310,310,3.09013676643,1.52855014801,1.1542236805,2.70732712746,79.2335891724,-0.222471430898,0.00178855122067,0.231188639998,1038.22460938
311,311,2.8807451725,1.66988921165,1.31292498112,2.22087192535,73.5107421875,-0.237752437592,0.0358794257045,0.271550536156,1094.45141602
312,312,2.79490280151,1.30287766457,1.08113622665,1.43933820724,86.4976196289,-0.238878816366,0.0680665522814,0.313202798367,1305.16796875
313,313,3.68727660179,1.54406023026,1.2926838398,3.07029819489,61.2287788391,-0.254307121038,-0.0393760614097,0.225798010826,958.661804199
314,314,2.95799899101,1.1235512495,0.988071799278,2.00003242493,78.2010726929,-0.239949136972,0.00971497315913,0.264577507973,1083.70935059
315,315,3.12505984306,1.48944854736,1.23376893997,3.37963175774,73.9435272217,-0.256001889706,0.0055596511811,0.286115854979,1018.81530762
316,316,2.8748934269,1.76845026016,1.4607732296,2.62450003624,75.0428695679,-0.232548505068,-0.00124396081083,0.22878459096,1040.4107666
317,317,3.39564967155,0.713073790073,0.570621013641,1.26369798183,88.051612854,-0.24184691906,0.0764262378216,0.323948740959,1365.48144531
318,318,3.41419863701,1.39792346954,1.10565018654,2.3874874115,73.859992981,-0.232264980674,-0.0070175928995,0.223386749625,1113.3359375
319,319,6.25893068314,1.14915561676,1.11287212372,2.3534321785,64.3985900879,-0.248056173325,-0.0125792073086,0.242944121361,1128.78344727
320,320,3.45689606667,1.62562799454,1.30899977684,3.10218596458,60.6450157166,-0.253965079784,-0.0429173260927,0.212635248899,995.750244141
321,321,2.81290817261,1.24628829956,0.949478268623,3.17234539986,69.9108581543,-0.246092557907,0.0133520336822,0.239815950394,1151.90185547
322,322,4.0735206604,1.45151877403,1.07162964344,3.35903549194,65.8743209839,-0.234993204474,-0.0223140511662,0.210215508938,1082.77636719
323,323,2.1958937645,1.66589069366,1.2817876339,1.57553648949,82.4738845825,-0.238578140736,0.0261685177684,0.274371385574,1098.26342773
324,324,3.10284805298,1.19353604317,1.1231648922,2.38717055321,78.201385498,-0.231945216656,0.0228950455785,0.277832269669,1191.4810791
325,325,3.50748443604,1.27138590813,1.04009532928,2.69309067726,70.8394241333,-0.247396871448,-0.0270219277591,0.208907186985,1096.95031738
